areaCode,areaName,areaType,date,cumCasesBySpecimenDate
S92000003,Scotland,nation,2021-06-03,238652
S92000003,Scotland,nation,2021-06-02,237703
S92000003,Scotland,nation,2021-06-01,236744
S92000003,Scotland,nation,2021-05-31,235971
S92000003,Scotland,nation,2021-05-30,235370
S92000003,Scotland,nation,2021-05-29,234884
S92000003,Scotland,nation,2021-05-28,234449
S92000003,Scotland,nation,2021-05-27,233900
S92000003,Scotland,nation,2021-05-26,233348
S92000003,Scotland,nation,2021-05-25,232721
S92000003,Scotland,nation,2021-05-24,232217
S92000003,Scotland,nation,2021-05-23,231721
S92000003,Scotland,nation,2021-05-22,231397
S92000003,Scotland,nation,2021-05-21,231106
S92000003,Scotland,nation,2021-05-20,230746
S92000003,Scotland,nation,2021-05-19,230365
S92000003,Scotland,nation,2021-05-18,229956
S92000003,Scotland,nation,2021-05-17,229539
S92000003,Scotland,nation,2021-05-16,229178
S92000003,Scotland,nation,2021-05-15,228947
S92000003,Scotland,nation,2021-05-14,228719
S92000003,Scotland,nation,2021-05-13,228428
S92000003,Scotland,nation,2021-05-12,228114
S92000003,Scotland,nation,2021-05-11,227816
S92000003,Scotland,nation,2021-05-10,227534
S92000003,Scotland,nation,2021-05-09,227205
S92000003,Scotland,nation,2021-05-08,226995
S92000003,Scotland,nation,2021-05-07,226810
S92000003,Scotland,nation,2021-05-06,226607
S92000003,Scotland,nation,2021-05-05,226389
S92000003,Scotland,nation,2021-05-04,226167
S92000003,Scotland,nation,2021-05-03,225971
S92000003,Scotland,nation,2021-05-02,225809
S92000003,Scotland,nation,2021-05-01,225688
S92000003,Scotland,nation,2021-04-30,225562
S92000003,Scotland,nation,2021-04-29,225390
S92000003,Scotland,nation,2021-04-28,225216
S92000003,Scotland,nation,2021-04-27,225023
S92000003,Scotland,nation,2021-04-26,224828
S92000003,Scotland,nation,2021-04-25,224633
S92000003,Scotland,nation,2021-04-24,224524
S92000003,Scotland,nation,2021-04-23,224374
S92000003,Scotland,nation,2021-04-22,224186
S92000003,Scotland,nation,2021-04-21,223955
S92000003,Scotland,nation,2021-04-20,223718
S92000003,Scotland,nation,2021-04-19,223476
S92000003,Scotland,nation,2021-04-18,223212
S92000003,Scotland,nation,2021-04-17,223034
S92000003,Scotland,nation,2021-04-16,222832
S92000003,Scotland,nation,2021-04-15,222450
S92000003,Scotland,nation,2021-04-14,222252
S92000003,Scotland,nation,2021-04-13,222040
S92000003,Scotland,nation,2021-04-12,221779
S92000003,Scotland,nation,2021-04-11,221519
S92000003,Scotland,nation,2021-04-10,221307
S92000003,Scotland,nation,2021-04-09,221080
S92000003,Scotland,nation,2021-04-08,220814
S92000003,Scotland,nation,2021-04-07,220532
S92000003,Scotland,nation,2021-04-06,220250
S92000003,Scotland,nation,2021-04-05,219894
S92000003,Scotland,nation,2021-04-04,219601
S92000003,Scotland,nation,2021-04-03,219347
S92000003,Scotland,nation,2021-04-02,219067
S92000003,Scotland,nation,2021-04-01,218714
S92000003,Scotland,nation,2021-03-31,218301
S92000003,Scotland,nation,2021-03-30,217907
S92000003,Scotland,nation,2021-03-29,217513
S92000003,Scotland,nation,2021-03-28,216999
S92000003,Scotland,nation,2021-03-27,216642
S92000003,Scotland,nation,2021-03-26,216256
S92000003,Scotland,nation,2021-03-25,215782
S92000003,Scotland,nation,2021-03-24,215209
S92000003,Scotland,nation,2021-03-23,214668
S92000003,Scotland,nation,2021-03-22,214065
S92000003,Scotland,nation,2021-03-21,213385
S92000003,Scotland,nation,2021-03-20,212922
S92000003,Scotland,nation,2021-03-19,212464
S92000003,Scotland,nation,2021-03-18,211922
S92000003,Scotland,nation,2021-03-17,211370
S92000003,Scotland,nation,2021-03-16,210773
S92000003,Scotland,nation,2021-03-15,210201
S92000003,Scotland,nation,2021-03-14,209513
S92000003,Scotland,nation,2021-03-13,209070
S92000003,Scotland,nation,2021-03-12,208606
S92000003,Scotland,nation,2021-03-11,208022
S92000003,Scotland,nation,2021-03-10,207360
S92000003,Scotland,nation,2021-03-09,206738
S92000003,Scotland,nation,2021-03-08,206085
S92000003,Scotland,nation,2021-03-07,205497
S92000003,Scotland,nation,2021-03-06,205064
S92000003,Scotland,nation,2021-03-05,204584
S92000003,Scotland,nation,2021-03-04,204119
S92000003,Scotland,nation,2021-03-03,203561
S92000003,Scotland,nation,2021-03-02,203066
S92000003,Scotland,nation,2021-03-01,202548
S92000003,Scotland,nation,2021-02-28,202001
S92000003,Scotland,nation,2021-02-27,201575
S92000003,Scotland,nation,2021-02-26,201161
S92000003,Scotland,nation,2021-02-25,200647
S92000003,Scotland,nation,2021-02-24,200019
S92000003,Scotland,nation,2021-02-23,199320
S92000003,Scotland,nation,2021-02-22,198627
S92000003,Scotland,nation,2021-02-21,197840
S92000003,Scotland,nation,2021-02-20,197231
S92000003,Scotland,nation,2021-02-19,196571
S92000003,Scotland,nation,2021-02-18,195681
S92000003,Scotland,nation,2021-02-17,194802
S92000003,Scotland,nation,2021-02-16,193977
S92000003,Scotland,nation,2021-02-15,193065
S92000003,Scotland,nation,2021-02-14,192102
S92000003,Scotland,nation,2021-02-13,191421
S92000003,Scotland,nation,2021-02-12,190879
S92000003,Scotland,nation,2021-02-11,189977
S92000003,Scotland,nation,2021-02-10,189135
S92000003,Scotland,nation,2021-02-09,188290
S92000003,Scotland,nation,2021-02-08,187532
S92000003,Scotland,nation,2021-02-07,186541
S92000003,Scotland,nation,2021-02-06,185887
S92000003,Scotland,nation,2021-02-05,185189
S92000003,Scotland,nation,2021-02-04,184254
S92000003,Scotland,nation,2021-02-03,183355
S92000003,Scotland,nation,2021-02-02,182425
S92000003,Scotland,nation,2021-02-01,181376
S92000003,Scotland,nation,2021-01-31,180281
S92000003,Scotland,nation,2021-01-30,179472
S92000003,Scotland,nation,2021-01-29,178693
S92000003,Scotland,nation,2021-01-28,177732
S92000003,Scotland,nation,2021-01-27,176619
S92000003,Scotland,nation,2021-01-26,175507
S92000003,Scotland,nation,2021-01-25,174329
S92000003,Scotland,nation,2021-01-24,173011
S92000003,Scotland,nation,2021-01-23,172154
S92000003,Scotland,nation,2021-01-22,171218
S92000003,Scotland,nation,2021-01-21,169990
S92000003,Scotland,nation,2021-01-20,168750
S92000003,Scotland,nation,2021-01-19,167178
S92000003,Scotland,nation,2021-01-18,165630
S92000003,Scotland,nation,2021-01-17,163895
S92000003,Scotland,nation,2021-01-16,162696
S92000003,Scotland,nation,2021-01-15,161520
S92000003,Scotland,nation,2021-01-14,159985
S92000003,Scotland,nation,2021-01-13,158365
S92000003,Scotland,nation,2021-01-12,156653
S92000003,Scotland,nation,2021-01-11,154676
S92000003,Scotland,nation,2021-01-10,152589
S92000003,Scotland,nation,2021-01-09,151166
S92000003,Scotland,nation,2021-01-08,149669
S92000003,Scotland,nation,2021-01-07,147846
S92000003,Scotland,nation,2021-01-06,145649
S92000003,Scotland,nation,2021-01-05,143101
S92000003,Scotland,nation,2021-01-04,140051
S92000003,Scotland,nation,2021-01-03,137675
S92000003,Scotland,nation,2021-01-02,135457
S92000003,Scotland,nation,2021-01-01,133246
S92000003,Scotland,nation,2020-12-31,132087
S92000003,Scotland,nation,2020-12-30,129713
S92000003,Scotland,nation,2020-12-29,126750
S92000003,Scotland,nation,2020-12-28,123617
S92000003,Scotland,nation,2020-12-27,121813
S92000003,Scotland,nation,2020-12-26,120132
S92000003,Scotland,nation,2020-12-25,119082
S92000003,Scotland,nation,2020-12-24,118567
S92000003,Scotland,nation,2020-12-23,117550
S92000003,Scotland,nation,2020-12-22,116237
S92000003,Scotland,nation,2020-12-21,114911
S92000003,Scotland,nation,2020-12-20,113607
S92000003,Scotland,nation,2020-12-19,112795
S92000003,Scotland,nation,2020-12-18,112048
S92000003,Scotland,nation,2020-12-17,111128
S92000003,Scotland,nation,2020-12-16,110217
S92000003,Scotland,nation,2020-12-15,109189
S92000003,Scotland,nation,2020-12-14,108156
S92000003,Scotland,nation,2020-12-13,107073
S92000003,Scotland,nation,2020-12-12,106352
S92000003,Scotland,nation,2020-12-11,105675
S92000003,Scotland,nation,2020-12-10,104811
S92000003,Scotland,nation,2020-12-09,103920
S92000003,Scotland,nation,2020-12-08,102924
S92000003,Scotland,nation,2020-12-07,101884
S92000003,Scotland,nation,2020-12-06,100935
S92000003,Scotland,nation,2020-12-05,100292
S92000003,Scotland,nation,2020-12-04,99630
S92000003,Scotland,nation,2020-12-03,98984
S92000003,Scotland,nation,2020-12-02,98181
S92000003,Scotland,nation,2020-12-01,97233
S92000003,Scotland,nation,2020-11-30,96310
S92000003,Scotland,nation,2020-11-29,95338
S92000003,Scotland,nation,2020-11-28,94783
S92000003,Scotland,nation,2020-11-27,94212
S92000003,Scotland,nation,2020-11-26,93477
S92000003,Scotland,nation,2020-11-25,92678
S92000003,Scotland,nation,2020-11-24,91749
S92000003,Scotland,nation,2020-11-23,90759
S92000003,Scotland,nation,2020-11-22,89606
S92000003,Scotland,nation,2020-11-21,88900
S92000003,Scotland,nation,2020-11-20,88138
S92000003,Scotland,nation,2020-11-19,87280
S92000003,Scotland,nation,2020-11-18,86300
S92000003,Scotland,nation,2020-11-17,85190
S92000003,Scotland,nation,2020-11-16,83966
S92000003,Scotland,nation,2020-11-15,82693
S92000003,Scotland,nation,2020-11-14,81881
S92000003,Scotland,nation,2020-11-13,80978
S92000003,Scotland,nation,2020-11-12,79925
S92000003,Scotland,nation,2020-11-11,78731
S92000003,Scotland,nation,2020-11-10,77485
S92000003,Scotland,nation,2020-11-09,76200
S92000003,Scotland,nation,2020-11-08,74905
S92000003,Scotland,nation,2020-11-07,74032
S92000003,Scotland,nation,2020-11-06,73195
S92000003,Scotland,nation,2020-11-05,72064
S92000003,Scotland,nation,2020-11-04,70774
S92000003,Scotland,nation,2020-11-03,69474
S92000003,Scotland,nation,2020-11-02,68086
S92000003,Scotland,nation,2020-11-01,66612
S92000003,Scotland,nation,2020-10-31,65643
S92000003,Scotland,nation,2020-10-30,64902
S92000003,Scotland,nation,2020-10-29,63813
S92000003,Scotland,nation,2020-10-28,62717
S92000003,Scotland,nation,2020-10-27,61452
S92000003,Scotland,nation,2020-10-26,60151
S92000003,Scotland,nation,2020-10-25,58807
S92000003,Scotland,nation,2020-10-24,57870
S92000003,Scotland,nation,2020-10-23,56922
S92000003,Scotland,nation,2020-10-22,55642
S92000003,Scotland,nation,2020-10-21,54151
S92000003,Scotland,nation,2020-10-20,52573
S92000003,Scotland,nation,2020-10-19,50885
S92000003,Scotland,nation,2020-10-18,49531
S92000003,Scotland,nation,2020-10-17,48699
S92000003,Scotland,nation,2020-10-16,47845
S92000003,Scotland,nation,2020-10-15,46595
S92000003,Scotland,nation,2020-10-14,45303
S92000003,Scotland,nation,2020-10-13,44015
S92000003,Scotland,nation,2020-10-12,42595
S92000003,Scotland,nation,2020-10-11,41243
S92000003,Scotland,nation,2020-10-10,40286
S92000003,Scotland,nation,2020-10-09,39348
S92000003,Scotland,nation,2020-10-08,38253
S92000003,Scotland,nation,2020-10-07,37083
S92000003,Scotland,nation,2020-10-06,35832
S92000003,Scotland,nation,2020-10-05,34643
S92000003,Scotland,nation,2020-10-04,33545
S92000003,Scotland,nation,2020-10-03,32804
S92000003,Scotland,nation,2020-10-02,32109
S92000003,Scotland,nation,2020-10-01,31292
S92000003,Scotland,nation,2020-09-30,30514
S92000003,Scotland,nation,2020-09-29,29720
S92000003,Scotland,nation,2020-09-28,29061
S92000003,Scotland,nation,2020-09-27,28437
S92000003,Scotland,nation,2020-09-26,28080
S92000003,Scotland,nation,2020-09-25,27646
S92000003,Scotland,nation,2020-09-24,27069
S92000003,Scotland,nation,2020-09-23,26354
S92000003,Scotland,nation,2020-09-22,25787
S92000003,Scotland,nation,2020-09-21,25294
S92000003,Scotland,nation,2020-09-20,24840
S92000003,Scotland,nation,2020-09-19,24525
S92000003,Scotland,nation,2020-09-18,24293
S92000003,Scotland,nation,2020-09-17,24024
S92000003,Scotland,nation,2020-09-16,23770
S92000003,Scotland,nation,2020-09-15,23502
S92000003,Scotland,nation,2020-09-14,23275
S92000003,Scotland,nation,2020-09-13,23098
S92000003,Scotland,nation,2020-09-12,22932
S92000003,Scotland,nation,2020-09-11,22725
S92000003,Scotland,nation,2020-09-10,22516
S92000003,Scotland,nation,2020-09-09,22300
S92000003,Scotland,nation,2020-09-08,22078
S92000003,Scotland,nation,2020-09-07,21976
S92000003,Scotland,nation,2020-09-06,21809
S92000003,Scotland,nation,2020-09-05,21656
S92000003,Scotland,nation,2020-09-04,21520
S92000003,Scotland,nation,2020-09-03,21349
S92000003,Scotland,nation,2020-09-02,21149
S92000003,Scotland,nation,2020-09-01,20958
S92000003,Scotland,nation,2020-08-31,20759
S92000003,Scotland,nation,2020-08-30,20615
S92000003,Scotland,nation,2020-08-29,20513
S92000003,Scotland,nation,2020-08-28,20418
S92000003,Scotland,nation,2020-08-27,20314
S92000003,Scotland,nation,2020-08-26,20215
S92000003,Scotland,nation,2020-08-25,20118
S92000003,Scotland,nation,2020-08-24,20049
S92000003,Scotland,nation,2020-08-23,19989
S92000003,Scotland,nation,2020-08-22,19924
S92000003,Scotland,nation,2020-08-21,19877
S92000003,Scotland,nation,2020-08-20,19787
S92000003,Scotland,nation,2020-08-19,19647
S92000003,Scotland,nation,2020-08-18,19556
S92000003,Scotland,nation,2020-08-17,19479
S92000003,Scotland,nation,2020-08-16,19407
S92000003,Scotland,nation,2020-08-15,19377
S92000003,Scotland,nation,2020-08-14,19357
S92000003,Scotland,nation,2020-08-13,19307
S92000003,Scotland,nation,2020-08-12,19255
S92000003,Scotland,nation,2020-08-11,19207
S92000003,Scotland,nation,2020-08-10,19143
S92000003,Scotland,nation,2020-08-09,19086
S92000003,Scotland,nation,2020-08-08,19060
S92000003,Scotland,nation,2020-08-07,19033
S92000003,Scotland,nation,2020-08-06,18987
S92000003,Scotland,nation,2020-08-05,18925
S92000003,Scotland,nation,2020-08-04,18861
S92000003,Scotland,nation,2020-08-03,18804
S92000003,Scotland,nation,2020-08-02,18744
S92000003,Scotland,nation,2020-08-01,18725
S92000003,Scotland,nation,2020-07-31,18703
S92000003,Scotland,nation,2020-07-30,18682
S92000003,Scotland,nation,2020-07-29,18655
S92000003,Scotland,nation,2020-07-28,18627
S92000003,Scotland,nation,2020-07-27,18605
S92000003,Scotland,nation,2020-07-26,18592
S92000003,Scotland,nation,2020-07-25,18585
S92000003,Scotland,nation,2020-07-24,18582
S92000003,Scotland,nation,2020-07-23,18571
S92000003,Scotland,nation,2020-07-22,18548
S92000003,Scotland,nation,2020-07-21,18532
S92000003,Scotland,nation,2020-07-20,18513
S92000003,Scotland,nation,2020-07-19,18500
S92000003,Scotland,nation,2020-07-18,18483
S92000003,Scotland,nation,2020-07-17,18470
S92000003,Scotland,nation,2020-07-16,18462
S92000003,Scotland,nation,2020-07-15,18441
S92000003,Scotland,nation,2020-07-14,18425
S92000003,Scotland,nation,2020-07-13,18415
S92000003,Scotland,nation,2020-07-12,18397
S92000003,Scotland,nation,2020-07-11,18395
S92000003,Scotland,nation,2020-07-10,18386
S92000003,Scotland,nation,2020-07-09,18374
S92000003,Scotland,nation,2020-07-08,18366
S92000003,Scotland,nation,2020-07-07,18356
S92000003,Scotland,nation,2020-07-06,18345
S92000003,Scotland,nation,2020-07-05,18337
S92000003,Scotland,nation,2020-07-04,18335
S92000003,Scotland,nation,2020-07-03,18330
S92000003,Scotland,nation,2020-07-02,18324
S92000003,Scotland,nation,2020-07-01,18311
S92000003,Scotland,nation,2020-06-30,18300
S92000003,Scotland,nation,2020-06-29,18292
S92000003,Scotland,nation,2020-06-28,18278
S92000003,Scotland,nation,2020-06-27,18275
S92000003,Scotland,nation,2020-06-26,18271
S92000003,Scotland,nation,2020-06-25,18265
S92000003,Scotland,nation,2020-06-24,18246
S92000003,Scotland,nation,2020-06-23,18238
S92000003,Scotland,nation,2020-06-22,18218
S92000003,Scotland,nation,2020-06-21,18208
S92000003,Scotland,nation,2020-06-20,18199
S92000003,Scotland,nation,2020-06-19,18193
S92000003,Scotland,nation,2020-06-18,18169
S92000003,Scotland,nation,2020-06-17,18155
S92000003,Scotland,nation,2020-06-16,18122
S92000003,Scotland,nation,2020-06-15,18105
S92000003,Scotland,nation,2020-06-14,18084
S92000003,Scotland,nation,2020-06-13,18071
S92000003,Scotland,nation,2020-06-12,18049
S92000003,Scotland,nation,2020-06-11,18019
S92000003,Scotland,nation,2020-06-10,17998
S92000003,Scotland,nation,2020-06-09,17969
S92000003,Scotland,nation,2020-06-08,17942
S92000003,Scotland,nation,2020-06-07,17924
S92000003,Scotland,nation,2020-06-06,17907
S92000003,Scotland,nation,2020-06-05,17885
S92000003,Scotland,nation,2020-06-04,17861
S92000003,Scotland,nation,2020-06-03,17826
S92000003,Scotland,nation,2020-06-02,17792
S92000003,Scotland,nation,2020-06-01,17746
S92000003,Scotland,nation,2020-05-31,17708
S92000003,Scotland,nation,2020-05-30,17685
S92000003,Scotland,nation,2020-05-29,17645
S92000003,Scotland,nation,2020-05-28,17615
S92000003,Scotland,nation,2020-05-27,17560
S92000003,Scotland,nation,2020-05-26,17494
S92000003,Scotland,nation,2020-05-25,17016
S92000003,Scotland,nation,2020-05-24,16920
S92000003,Scotland,nation,2020-05-23,16867
S92000003,Scotland,nation,2020-05-22,16817
S92000003,Scotland,nation,2020-05-21,16726
S92000003,Scotland,nation,2020-05-20,16615
S92000003,Scotland,nation,2020-05-19,16494
S92000003,Scotland,nation,2020-05-18,16312
S92000003,Scotland,nation,2020-05-17,16171
S92000003,Scotland,nation,2020-05-16,16078
S92000003,Scotland,nation,2020-05-15,15975
S92000003,Scotland,nation,2020-05-14,15824
S92000003,Scotland,nation,2020-05-13,15613
S92000003,Scotland,nation,2020-05-12,15415
S92000003,Scotland,nation,2020-05-11,15185
S92000003,Scotland,nation,2020-05-10,14920
S92000003,Scotland,nation,2020-05-09,14767
S92000003,Scotland,nation,2020-05-08,14587
S92000003,Scotland,nation,2020-05-07,14329
S92000003,Scotland,nation,2020-05-06,14032
S92000003,Scotland,nation,2020-05-05,13725
S92000003,Scotland,nation,2020-05-04,13437
S92000003,Scotland,nation,2020-05-03,13104
S92000003,Scotland,nation,2020-05-02,12907
S92000003,Scotland,nation,2020-05-01,12685
S92000003,Scotland,nation,2020-04-30,12310
S92000003,Scotland,nation,2020-04-29,11973
S92000003,Scotland,nation,2020-04-28,11542
S92000003,Scotland,nation,2020-04-27,11159
S92000003,Scotland,nation,2020-04-26,10725
S92000003,Scotland,nation,2020-04-25,10554
S92000003,Scotland,nation,2020-04-24,10370
S92000003,Scotland,nation,2020-04-23,10064
S92000003,Scotland,nation,2020-04-22,9750
S92000003,Scotland,nation,2020-04-21,9410
S92000003,Scotland,nation,2020-04-20,9010
S92000003,Scotland,nation,2020-04-19,8662
S92000003,Scotland,nation,2020-04-18,8503
S92000003,Scotland,nation,2020-04-17,8239
S92000003,Scotland,nation,2020-04-16,7845
S92000003,Scotland,nation,2020-04-15,7417
S92000003,Scotland,nation,2020-04-14,7086
S92000003,Scotland,nation,2020-04-13,6740
S92000003,Scotland,nation,2020-04-12,6381
S92000003,Scotland,nation,2020-04-11,6161
S92000003,Scotland,nation,2020-04-10,5976
S92000003,Scotland,nation,2020-04-09,5647
S92000003,Scotland,nation,2020-04-08,5343
S92000003,Scotland,nation,2020-04-07,5000
S92000003,Scotland,nation,2020-04-06,4648
S92000003,Scotland,nation,2020-04-05,4244
S92000003,Scotland,nation,2020-04-04,4019
S92000003,Scotland,nation,2020-04-03,3759
S92000003,Scotland,nation,2020-04-02,3378
S92000003,Scotland,nation,2020-04-01,3027
S92000003,Scotland,nation,2020-03-31,2638
S92000003,Scotland,nation,2020-03-30,2297
S92000003,Scotland,nation,2020-03-29,1980
S92000003,Scotland,nation,2020-03-28,1783
S92000003,Scotland,nation,2020-03-27,1579
S92000003,Scotland,nation,2020-03-26,1305
S92000003,Scotland,nation,2020-03-25,1082
S92000003,Scotland,nation,2020-03-24,894
S92000003,Scotland,nation,2020-03-23,727
S92000003,Scotland,nation,2020-03-22,589
S92000003,Scotland,nation,2020-03-21,515
S92000003,Scotland,nation,2020-03-20,448
S92000003,Scotland,nation,2020-03-19,364
S92000003,Scotland,nation,2020-03-18,314
S92000003,Scotland,nation,2020-03-17,273
S92000003,Scotland,nation,2020-03-16,230
S92000003,Scotland,nation,2020-03-15,209
S92000003,Scotland,nation,2020-03-14,197
S92000003,Scotland,nation,2020-03-13,178
S92000003,Scotland,nation,2020-03-12,130
S92000003,Scotland,nation,2020-03-11,92
S92000003,Scotland,nation,2020-03-10,67
S92000003,Scotland,nation,2020-03-09,46
S92000003,Scotland,nation,2020-03-08,30
S92000003,Scotland,nation,2020-03-07,27
S92000003,Scotland,nation,2020-03-06,21
S92000003,Scotland,nation,2020-03-05,15
S92000003,Scotland,nation,2020-03-04,13
S92000003,Scotland,nation,2020-03-03,7
S92000003,Scotland,nation,2020-03-02,4
S92000003,Scotland,nation,2020-03-01,3
S92000003,Scotland,nation,2020-02-29,1
S92000003,Scotland,nation,2020-02-28,1
W92000004,Wales,nation,2021-10-27,432395
W92000004,Wales,nation,2021-10-26,432389
W92000004,Wales,nation,2021-10-25,431265
W92000004,Wales,nation,2021-10-24,428416
W92000004,Wales,nation,2021-10-23,426154
W92000004,Wales,nation,2021-10-22,423973
W92000004,Wales,nation,2021-10-21,421339
W92000004,Wales,nation,2021-10-20,418426
W92000004,Wales,nation,2021-10-19,414996
W92000004,Wales,nation,2021-10-18,411345
W92000004,Wales,nation,2021-10-17,407294
W92000004,Wales,nation,2021-10-16,404425
W92000004,Wales,nation,2021-10-15,401352
W92000004,Wales,nation,2021-10-14,398105
W92000004,Wales,nation,2021-10-13,394896
W92000004,Wales,nation,2021-10-12,391624
W92000004,Wales,nation,2021-10-11,388242
W92000004,Wales,nation,2021-10-10,385337
W92000004,Wales,nation,2021-10-09,383465
W92000004,Wales,nation,2021-10-08,381495
W92000004,Wales,nation,2021-10-07,379273
W92000004,Wales,nation,2021-10-06,376855
W92000004,Wales,nation,2021-10-05,374073
W92000004,Wales,nation,2021-10-04,371203
W92000004,Wales,nation,2021-10-03,368242
W92000004,Wales,nation,2021-10-02,366359
W92000004,Wales,nation,2021-10-01,364688
W92000004,Wales,nation,2021-09-30,362728
W92000004,Wales,nation,2021-09-29,360331
W92000004,Wales,nation,2021-09-28,357954
W92000004,Wales,nation,2021-09-27,355356
W92000004,Wales,nation,2021-09-26,352826
W92000004,Wales,nation,2021-09-25,350621
W92000004,Wales,nation,2021-09-24,348406
W92000004,Wales,nation,2021-09-23,345705
W92000004,Wales,nation,2021-09-22,342395
W92000004,Wales,nation,2021-09-21,339047
W92000004,Wales,nation,2021-09-20,335761
W92000004,Wales,nation,2021-09-19,332387
W92000004,Wales,nation,2021-09-18,329831
W92000004,Wales,nation,2021-09-17,327593
W92000004,Wales,nation,2021-09-16,324855
W92000004,Wales,nation,2021-09-15,322104
W92000004,Wales,nation,2021-09-14,319376
W92000004,Wales,nation,2021-09-13,316651
W92000004,Wales,nation,2021-09-12,313665
W92000004,Wales,nation,2021-09-11,311778
W92000004,Wales,nation,2021-09-10,309834
W92000004,Wales,nation,2021-09-09,307836
W92000004,Wales,nation,2021-09-08,305517
W92000004,Wales,nation,2021-09-07,303135
W92000004,Wales,nation,2021-09-06,300842
W92000004,Wales,nation,2021-09-05,297940
W92000004,Wales,nation,2021-09-04,295832
W92000004,Wales,nation,2021-09-03,293672
W92000004,Wales,nation,2021-09-02,291325
W92000004,Wales,nation,2021-09-01,288644
W92000004,Wales,nation,2021-08-31,285774
W92000004,Wales,nation,2021-08-30,282752
W92000004,Wales,nation,2021-08-29,280964
W92000004,Wales,nation,2021-08-28,279526
W92000004,Wales,nation,2021-08-27,278010
W92000004,Wales,nation,2021-08-26,276051
W92000004,Wales,nation,2021-08-25,273864
W92000004,Wales,nation,2021-08-24,271593
W92000004,Wales,nation,2021-08-23,269437
W92000004,Wales,nation,2021-08-22,267388
W92000004,Wales,nation,2021-08-21,266009
W92000004,Wales,nation,2021-08-20,264619
W92000004,Wales,nation,2021-08-19,263000
W92000004,Wales,nation,2021-08-18,261142
W92000004,Wales,nation,2021-08-17,259360
W92000004,Wales,nation,2021-08-16,257624
W92000004,Wales,nation,2021-08-15,256039
W92000004,Wales,nation,2021-08-14,254941
W92000004,Wales,nation,2021-08-13,253938
W92000004,Wales,nation,2021-08-12,252816
W92000004,Wales,nation,2021-08-11,251557
W92000004,Wales,nation,2021-08-10,250373
W92000004,Wales,nation,2021-08-09,249427
W92000004,Wales,nation,2021-08-08,248470
W92000004,Wales,nation,2021-08-07,247885
W92000004,Wales,nation,2021-08-06,247305
W92000004,Wales,nation,2021-08-05,246598
W92000004,Wales,nation,2021-08-04,245810
W92000004,Wales,nation,2021-08-03,245014
W92000004,Wales,nation,2021-08-02,244278
W92000004,Wales,nation,2021-08-01,243518
W92000004,Wales,nation,2021-07-31,242993
W92000004,Wales,nation,2021-07-30,242515
W92000004,Wales,nation,2021-07-29,241928
W92000004,Wales,nation,2021-07-28,241239
W92000004,Wales,nation,2021-07-27,240551
W92000004,Wales,nation,2021-07-26,239783
W92000004,Wales,nation,2021-07-25,239028
W92000004,Wales,nation,2021-07-24,238499
W92000004,Wales,nation,2021-07-23,237917
W92000004,Wales,nation,2021-07-22,237233
W92000004,Wales,nation,2021-07-21,236410
W92000004,Wales,nation,2021-07-20,235608
W92000004,Wales,nation,2021-07-19,234787
W92000004,Wales,nation,2021-07-18,233877
W92000004,Wales,nation,2021-07-17,233258
W92000004,Wales,nation,2021-07-16,232618
W92000004,Wales,nation,2021-07-15,231662
W92000004,Wales,nation,2021-07-14,230543
W92000004,Wales,nation,2021-07-13,229337
W92000004,Wales,nation,2021-07-12,228238
W92000004,Wales,nation,2021-07-11,227322
W92000004,Wales,nation,2021-07-10,226609
W92000004,Wales,nation,2021-07-09,225953
W92000004,Wales,nation,2021-07-08,225175
W92000004,Wales,nation,2021-07-07,224462
W92000004,Wales,nation,2021-07-06,223684
W92000004,Wales,nation,2021-07-05,222913
W92000004,Wales,nation,2021-07-04,222136
W92000004,Wales,nation,2021-07-03,221581
W92000004,Wales,nation,2021-07-02,221084
W92000004,Wales,nation,2021-07-01,220509
W92000004,Wales,nation,2021-06-30,219864
W92000004,Wales,nation,2021-06-29,219267
W92000004,Wales,nation,2021-06-28,218630
W92000004,Wales,nation,2021-06-27,218002
W92000004,Wales,nation,2021-06-26,217638
W92000004,Wales,nation,2021-06-25,217386
W92000004,Wales,nation,2021-06-24,217009
W92000004,Wales,nation,2021-06-23,216596
W92000004,Wales,nation,2021-06-22,216183
W92000004,Wales,nation,2021-06-21,215839
W92000004,Wales,nation,2021-06-20,215497
W92000004,Wales,nation,2021-06-19,215310
W92000004,Wales,nation,2021-06-18,215115
W92000004,Wales,nation,2021-06-17,214941
W92000004,Wales,nation,2021-06-16,214719
W92000004,Wales,nation,2021-06-15,214530
W92000004,Wales,nation,2021-06-14,214336
W92000004,Wales,nation,2021-06-13,214177
W92000004,Wales,nation,2021-06-12,214065
W92000004,Wales,nation,2021-06-11,213980
W92000004,Wales,nation,2021-06-10,213850
W92000004,Wales,nation,2021-06-09,213709
W92000004,Wales,nation,2021-06-08,213580
W92000004,Wales,nation,2021-06-07,213463
W92000004,Wales,nation,2021-06-06,213358
W92000004,Wales,nation,2021-06-05,213290
W92000004,Wales,nation,2021-06-04,213213
W92000004,Wales,nation,2021-06-03,213148
W92000004,Wales,nation,2021-06-02,213060
W92000004,Wales,nation,2021-06-01,212979
W92000004,Wales,nation,2021-05-31,212920
W92000004,Wales,nation,2021-05-30,212860
W92000004,Wales,nation,2021-05-29,212821
W92000004,Wales,nation,2021-05-28,212780
